Company,TypeName,Inches,ScreenResolution,Ram,Gpu,OpSys,Weight,Price_euros,SSD,HDD,Hybrid,Flash_Storage,Cpu_brand,Cpu_speed,price_per_inch
HP,Ultrabook,15.6,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.84,752.0,256,0,0,0,Intel Core i7 7500U,2.7,48.20512820512821
Acer,Notebook,15.6,Full HD 1920x1080,4,Nvidia GeForce 940MX,Windows 10,2.23,616.0,0,1024,0,0,Intel Core i5 7200U,2.5,39.48717948717949
Lenovo,Notebook,15.6,Full HD 1920x1080,16,AMD Radeon R7 M360,Windows 10,2.5,1099.0,0,0,1024,0,Intel Core i7 6500U,2.5,70.44871794871796
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,8,Nvidia Quadro M3000M,Windows 7,3.0,3949.4,256,0,0,0,Intel Core i7 6700HQ,2.6,228.28901734104045
Dell,Notebook,15.6,1366x768,8,AMD Radeon R7 M445,Windows 10,2.5,784.0,0,1024,0,0,Intel Core i5 7200U,2.5,50.256410256410255
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,256,1024,0,0,Intel Core i7 6820HQ,2.7,138.67052023121386
HP,Ultrabook,15.6,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.88,2171.72,256,0,0,0,Intel Core i7 6500U,2.5,139.2128205128205
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,16,Intel HD Graphics 520,Windows 10,2.8,2440.0,512,0,0,0,Intel Core i7 6600U,2.6,174.28571428571428
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.4,1142.8,128,1024,0,0,Intel Core i7 7700HQ,2.8,73.25641025641025
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 520,Windows 10,1.48,1629.0,256,0,0,0,Intel Core i5 6300U,2.4,122.4812030075188
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,8,Nvidia Quadro M1000M,Windows 7,2.59,2229.0,256,0,0,0,Intel Core i7 6700HQ,2.6,142.8846153846154
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8,Intel HD Graphics 520,Windows 10,1.48,1799.0,256,0,0,0,Intel Core i7 6600U,2.6,135.26315789473682
HP,Workstation,15.6,Full HD 1920x1080,8,Nvidia Quadro M1000M,Windows 7,2.0,1899.0,256,0,0,0,Intel Core i7 6700HQ,2.6,121.73076923076924
HP,Ultrabook,12.5,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.26,2296.95,256,0,0,0,Intel Core i7 6500U,2.5,183.756
Dell,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,256,0,0,0,Intel Core i7 7500U,2.7,64.73717948717949
HP,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.88,1579.0,256,0,0,0,Intel Core i5 6200U,2.3,101.21794871794872
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,8,Intel HD Graphics 520,Windows 10,1.27,2339.0,256,0,0,0,Intel Core i7 6500U,2.5,167.07142857142858
Lenovo,Notebook,15.6,1366x768,4,Intel HD Graphics 520,No OS,1.9,339.0,0,1024,0,0,Intel Core i3 6006U,2.0,21.73076923076923
HP,Notebook,15.6,1366x768,4,AMD Radeon R2 Graphics,Windows 10,1.86,297.0,0,500,0,0,AMD E-Series 7110,1.8,19.03846153846154
Lenovo,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R5 M330,No OS,2.32,599.0,0,1024,0,0,Intel Core i5 6200U,2.3,38.3974358974359
Dell,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,0,1024,0,0,Intel Core i7 7700HQ,2.8,76.85897435897436
Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,8,Nvidia GeForce 960M,Windows 10,2.04,2250.68,256,0,0,0,Intel Core i5 6300HQ,2.3,144.27435897435896
HP,Notebook,15.6,Full HD 1920x1080,4,AMD Radeon 520,Windows 10,1.91,478.89,256,0,0,0,AMD A6-Series A6-9220,2.5,30.69807692307692
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1492.8,256,1024,0,0,Intel Core i7 7700HQ,2.8,86.28901734104046
Lenovo,Ultrabook,14.0,Full HD 1920x1080,12,Intel HD Graphics 520,Windows 7,1.4,2299.0,512,0,0,0,Intel Core i7 6600U,2.6,164.21428571428572
Lenovo,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R5 M330,Windows 10,2.5,788.49,0,0,1024,0,Intel Core i5 6200U,2.3,50.54423076923077
HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8,Intel HD Graphics 520,Windows 10,1.48,2041.0,512,0,0,0,Intel Core i7 6600U,2.6,153.45864661654136
Lenovo,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.7,1499.0,256,0,0,0,Intel Core i7 6600U,2.6,107.07142857142856
MSI,Gaming,14.0,Full HD 1920x1080,16,Nvidia GeForce GTX 970M,Windows 10,1.7,1769.0,256,1024,0,0,Intel Core i7 6700HQ,2.6,126.35714285714286
HP,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,0,1024,0,0,Intel Core i7 7700HQ,2.8,57.62820512820513
Lenovo,Notebook,15.6,1366x768,8,Intel HD Graphics 520,Windows 10,2.2,459.0,0,1024,0,0,Intel Core i3 6006U,2.0,29.423076923076923
HP,Notebook,15.6,1366x768,4,Intel HD Graphics 520,No OS,2.1,476.99,0,500,0,0,Intel Core i5 6200U,2.3,30.576282051282053
Dell,Gaming,15.6,4K Ultra HD 3840x2160,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1498.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,96.02564102564102
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.95,1390.0,256,0,0,0,Intel Core i5 7200U,2.5,89.1025641025641
Lenovo,Notebook,15.6,Full HD 1920x1080,4,Nvidia GeForce 920MX ,Windows 10,2.2,468.0,0,1024,0,0,Intel Core i3 6006U,2.0,30.0
HP,Notebook,14.0,1366x768,2,Intel HD Graphics 400,Windows 10,1.44,249.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,17.785714285714285
MSI,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.2,839.0,0,1024,0,0,Intel Core i7 7500U,2.7,53.782051282051285
HP,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.96,679.0,256,0,0,0,Intel Core i7 6500U,2.5,43.52564102564103
HP,Notebook,15.6,Full HD 1920x1080,16,Intel UHD Graphics 620,Windows 10,2.1,1159.0,512,0,0,0,Intel Core i7 8550U,1.8,74.2948717948718
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics,Windows 10,2.2,369.0,0,500,0,0,Intel Celeron Dual Core N3050,1.6,23.65384615384616
Lenovo,Notebook,15.6,1366x768,4,Intel HD Graphics 520,No OS,2.1,398.0,0,500,0,0,Intel Core i5 6200U,2.3,25.512820512820515
Lenovo,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce 940MX,No OS,2.2,709.0,0,1024,0,0,Intel Core i7 7500U,2.7,45.44871794871795
Asus,Notebook,14.0,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,2.0,769.0,256,0,0,0,Intel Core i3 7100U,2.4,54.92857142857143
Lenovo,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 520,Windows 7,2.32,825.0,0,0,1024,0,Intel Core i7 6500U,2.5,52.88461538461539
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 960,Windows 10,3.31,1305.0,512,0,0,0,Intel Core i7 6700HQ,2.6,83.65384615384616
MSI,Gaming,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,128,1024,0,0,Intel Core i7 6700HQ,2.6,138.03653846153847
HP,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 10,2.07,650.0,0,500,0,0,Intel Core i3 6100U,2.3,41.66666666666666
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,8,Intel HD Graphics 520,Windows 10,1.36,1637.0,256,0,0,0,Intel Core i5 6200U,2.3,116.92857142857144
Lenovo,Ultrabook,15.6,Full HD 1920x1080,6,Nvidia GeForce 920M,Windows 10,1.54,831.0,256,0,0,0,Intel Core i7 7500U,2.7,53.26923076923077
Dell,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce GT 940MX,Linux,1.98,895.01,256,0,0,0,Intel Core i7 7500U,2.7,57.3724358974359
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 500,Windows 10,2.1,333.0,0,500,0,0,Intel Celeron Dual Core N3350,2.0,21.346153846153847
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,6,Nvidia GeForce GTX 960M,Windows 10,2.18,799.0,0,1024,0,0,Intel Core i7 6700HQ,2.6,51.21794871794872
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.591,909.0,256,1024,0,0,Intel Core i7 6700HQ,2.6,58.26923076923077
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,16,Intel HD Graphics 620,Windows 10,2.09,1179.0,512,0,0,0,Intel Core i7 7500U,2.7,75.57692307692308
Acer,Notebook,15.6,Full HD 1920x1080,4,Nvidia GeForce 940MX,Windows 10,2.23,691.0,256,0,0,0,Intel Core i5 7200U,2.5,44.2948717948718
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8,Intel HD Graphics 520,Linux,1.23,1099.0,256,0,0,0,Intel Core i5 6300U,2.4,82.63157894736841
Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,4.2,2599.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,150.23121387283237
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.4,819.0,0,1024,0,0,Intel Core i5 7300HQ,2.5,52.5
Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,4,ARM Mali T860 MP4,Chrome OS,1.15,659.0,0,0,0,32,Samsung Cortex A72&A53,2.0,53.57723577235772
HP,Notebook,15.6,1366x768,4,Intel HD Graphics 620,Windows 10,1.86,485.0,0,500,0,0,Intel Core i5 7200U,2.5,31.08974358974359
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,8,Intel HD Graphics 5300,Mac OS X,0.92,1163.0,0,0,0,256,Intel Core M,1.1,96.91666666666669
Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.6,1199.0,256,0,0,0,Intel Core i5 7200U,2.5,90.15037593984962
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,12,Nvidia GeForce GTX 1050,Windows 10,2.21,1327.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,85.06410256410257
Lenovo,Notebook,15.6,1366x768,4,AMD Radeon R5 M430,No OS,1.9,368.0,0,1024,0,0,Intel Core i3 6006U,2.0,23.58974358974359
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 980M,Windows 10,4.3,2150.0,512,1024,0,0,Intel Core i7 6700HQ,2.6,124.27745664739884
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 500,Linux,2.1,272.0,0,1024,0,0,Intel Celeron Dual Core N3350,2.0,17.435897435897438
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.43,2048.9,256,1024,0,0,Intel Core i7 7700HQ,2.8,118.43352601156067
Dell,Notebook,15.6,1366x768,4,AMD Radeon R7 M440,Windows 10,2.3,499.0,128,0,0,0,Intel Core i3 6006U,2.0,31.98717948717949
Lenovo,Notebook,15.6,1366x768,8,Nvidia GeForce 920MX,No OS,2.2,629.0,0,500,0,0,Intel Core i7 6500U,2.5,40.320512820512825
Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,16,Intel UHD Graphics 620,Windows 10,2.0,1285.0,512,0,0,0,Intel Core i7 8550U,1.8,82.37179487179488
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16,Intel HD Graphics 620,Windows 10,1.2,2680.0,512,0,0,0,Intel Core i7 7500U,2.7,201.50375939849624
Asus,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1060,Windows 10,2.2,1169.0,0,1024,0,0,Intel Core i7 6700HQ,2.6,74.93589743589743
Dell,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R7 M445,Windows 10,2.36,889.0,256,0,0,0,Intel Core i5 7200U,2.5,56.98717948717949
HP,Notebook,15.6,1366x768,8,Intel HD Graphics 620,Windows 10,1.91,579.0,256,0,0,0,Intel Core i5 7200U,2.5,37.11538461538461
Lenovo,Notebook,15.6,1366x768,4,AMD Radeon R2 Graphics,Windows 10,2.2,299.0,0,500,0,0,AMD E-Series 9000,2.2,19.166666666666668
Acer,Notebook,17.3,1600x900,8,Nvidia GeForce 940MX,Windows 10,3.3,629.0,0,1024,0,0,Intel Core i3 6006U,2.0,36.358381502890175
Asus,Gaming,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,2.2,2449.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,156.9871794871795
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,8,Intel HD Graphics 515,Mac OS X,0.92,1279.0,0,0,0,512,Intel Core M,1.2,106.58333333333331
Asus,Notebook,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.2,1749.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,112.1153846153846
MSI,Gaming,17.3,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.43,1948.99,256,1024,0,0,Intel Core i7 6700HQ,2.6,112.65838150289017
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,2.191,999.0,256,0,0,0,Intel Core i5 7200U,2.5,64.03846153846153
Asus,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.9,1949.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,112.65895953757224
Acer,Netbook,11.6,1366x768,2,Intel HD Graphics,Chrome OS,1.3,174.0,32,0,0,0,Intel Celeron Dual Core 3205U,1.5,15.0
Acer,Notebook,17.3,1600x900,4,Nvidia GeForce 940MX,Windows 10,3.3,598.0,0,1024,0,0,Intel Core i3 6006U,2.0,34.566473988439306
Lenovo,Notebook,17.3,1600x900,8,Intel HD Graphics 620,No OS,2.8,539.0,0,1024,0,0,Intel Core i5 7200U,2.5,31.156069364161848
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1272.0,128,1024,0,0,Intel Core i7 6700HQ,2.6,81.53846153846155
Acer,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 615,Windows 10,1.2,1149.0,256,0,0,0,Intel Core i7 7Y75,1.3,82.07142857142857
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,2.3,1529.0,256,0,0,0,Intel Core i7 6600U,2.6,98.01282051282053
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1060,Windows 10,2.2,1476.11,128,1024,0,0,Intel Core i7 6700HQ,2.6,94.62243589743588
HP,Notebook,15.6,Full HD 1920x1080,6,AMD Radeon 530,Windows 10,2.1,529.0,0,1024,0,0,AMD A12-Series 9720P,2.7,33.91025641025641
Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 520,Windows 7,1.26,1713.37,256,0,0,0,Intel Core i5 6300U,2.4,137.06959999999998
Dell,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 620,Windows 10,2.08,509.0,0,500,0,0,Intel Core i3 7100U,2.4,33.93333333333333
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics 405,Windows 10,2.65,309.0,0,1024,0,0,Intel Pentium Quad Core N3710,1.6,19.807692307692307
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8,Intel HD Graphics 620,Windows 10,1.29,1477.0,256,0,0,0,Intel Core i7 7500U,2.7,111.05263157894736
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Linux,2.18,521.86,0,1024,0,0,Intel Core i5 7200U,2.5,33.452564102564104
Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,16,Nvidia GeForce GTX 960M,Windows 10,2.6,1029.0,128,1024,0,0,Intel Core i7 6700HQ,2.6,65.96153846153847
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,73.65384615384616
Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,16,Intel HD Graphics 520,Windows 10,1.3,1650.0,512,0,0,0,Intel Core i7 6500U,2.5,132.0
Razer,Gaming,14.0,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,1.95,3499.0,1024,0,0,0,Intel Core i7 7700HQ,2.8,249.92857142857144
Dell,Notebook,15.6,Touchscreen 1366x768,8,Intel HD Graphics 620,Windows 10,2.3,469.01,0,1024,0,0,Intel Core i3 7100U,2.4,30.06474358974359
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.7,1598.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,92.36994219653178
Apple,Ultrabook,11.6,1366x768,4,Intel HD Graphics 6000,Mac OS X,1.08,959.0,0,0,0,256,Intel Core i5,1.6,82.67241379310344
HP,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 520,Windows 10,2.1,478.0,0,1024,0,0,Intel Core i3 6006U,2.0,30.64102564102564
HP,Ultrabook,14.0,2560x1440,8,Intel HD Graphics 520,Windows 7,1.54,2198.19,256,0,0,0,Intel Core i7 6500U,2.5,157.01357142857142
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 7,2.24,737.0,0,500,0,0,Intel Core i5 6200U,2.3,47.24358974358975
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.3,1169.0,128,1024,0,0,Intel Core i7 6700HQ,2.6,74.93589743589743
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,16,Intel HD Graphics 620,Windows 10,1.4,1499.0,512,0,0,0,Intel Core i7 7500U,2.7,112.70676691729322
Lenovo,Notebook,15.6,Full HD 1920x1080,6,AMD Radeon 530,Windows 10,2.2,597.57,256,0,0,0,AMD A12-Series 9720P,3.6,38.30576923076924
Asus,Ultrabook,13.3,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.45,1280.0,256,0,0,0,Intel Core i7 6500U,2.5,96.2406015037594
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Linux,2.4,361.8,0,500,0,0,Intel Core i3 6006U,2.0,23.192307692307693
Dell,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,16,Nvidia GeForce 940MX,Windows 10,2.77,1799.0,512,0,0,0,Intel Core i7 7500U,2.7,103.98843930635836
HP,Notebook,14.0,Full HD 1920x1080,4,Intel HD Graphics 520,Windows 7,1.54,1099.99,256,0,0,0,Intel Core i5 6200U,2.3,78.57071428571429
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1600.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,102.56410256410255
Dell,Notebook,14.0,1366x768,4,Intel HD Graphics 620,Windows 10,1.6,875.0,0,500,0,0,Intel Core i5 7200U,2.5,62.5
Asus,Gaming,15.6,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,2.34,2325.0,256,1024,0,0,Intel Core i7 6700HQ,2.6,149.03846153846155
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,No OS,2.3,573.0,256,0,0,0,Intel Core i5 7200U,2.5,36.73076923076923
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,8,Intel HD Graphics 615,Windows 10,1.24,1813.0,256,0,0,0,Intel Core i5 7Y54,1.2,136.3157894736842
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics,Linux,2.2,324.0,0,500,0,0,Intel Pentium Quad Core N3710,1.6,20.76923076923077
HP,Notebook,15.6,1366x768,4,AMD Radeon R4 Graphics,Windows 10,1.86,399.0,0,500,0,0,AMD A6-Series 9220,2.5,25.57692307692308
Lenovo,Notebook,15.6,Full HD 1920x1080,6,Nvidia GeForce 920MX,Windows 10,2.4,569.0,128,0,0,0,Intel Core i3 6100U,2.3,36.47435897435898
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.9,1072.0,256,0,0,0,Intel Core i5 6200U,2.3,76.57142857142857
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics,Windows 10,2.2,443.99,0,500,0,0,Intel Pentium Quad Core N3700,1.6,28.46089743589744
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics 500,Windows 10,2.0,339.0,0,1024,0,0,Intel Celeron Dual Core N3350,1.1,21.73076923076923
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 970M,Windows 10,4.0,1900.0,128,1024,0,0,Intel Core i7 6700HQ,2.6,109.82658959537572
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 10,2.29,490.0,0,500,0,0,Intel Core i3 6006U,2.0,31.41025641025641
Lenovo,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R5 M330,Windows 7,2.32,895.0,0,0,1024,0,Intel Core i7 6500U,2.5,57.37179487179488
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.4,1229.0,128,1024,0,0,Intel Core i7 6700HQ,2.6,78.78205128205128
Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 520,Windows 10,1.8,833.01,128,0,0,0,Intel Core i5 6200U,2.3,59.50071428571429
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 515,Windows 10,1.2,729.0,512,0,0,0,Intel Core M 6Y30,0.9,54.81203007518797
Dell,Notebook,15.6,1366x768,6,Intel HD Graphics 620,Windows 10,2.3,459.0,0,1024,0,0,Intel Core i3 7100U,2.4,29.423076923076923
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 400,Linux,2.4,289.0,0,500,0,0,Intel Celeron Dual Core N3060,1.6,18.525641025641026
Dell,Notebook,15.6,1366x768,2,Intel HD Graphics,Windows 10,2.2,379.0,0,500,0,0,Intel Celeron Dual Core N3050,1.6,24.2948717948718
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.6,899.0,0,1024,0,0,Intel Core i7 6700HQ,2.6,57.62820512820513
HP,Notebook,15.6,Full HD 1920x1080,6,AMD Radeon R7 M440,Windows 10,2.04,549.99,0,0,1024,0,AMD A9-Series 9410,2.9,35.25576923076923
Dell,Notebook,15.6,1366x768,8,AMD Radeon R5 M430,Linux,2.3,805.99,0,1024,0,0,Intel Core i7 7500U,2.7,51.66602564102564
HP,Netbook,11.6,1366x768,2,Intel HD Graphics 400,Windows 10,1.17,209.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,18.017241379310345
Asus,Notebook,15.6,1366x768,4,Nvidia GeForce 920M,Windows 10,2.2,720.32,0,500,0,0,Intel Core i7 6500U,2.5,46.17435897435898
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 520,Windows 10,1.8,638.0,128,0,0,0,Intel Core i7 6500U,2.5,45.57142857142857
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16,Intel HD Graphics 520,Windows 10,1.3,1499.0,512,0,0,0,Intel Core i7 6500U,2.5,112.70676691729322
Lenovo,Notebook,14.0,1366x768,2,Intel HD Graphics,Windows 10,1.5,229.0,0,0,0,64,Intel Celeron Dual Core N3050,1.6,16.357142857142858
HP,Notebook,15.6,1366x768,6,AMD Radeon R5 M330,Windows 10,2.19,764.0,0,1024,0,0,Intel Core i7 6500U,2.5,48.97435897435898
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics,Windows 10,2.2,369.0,0,500,0,0,Intel Celeron Dual Core N3050,1.6,23.65384615384616
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 515,Windows 10,1.2,729.0,512,0,0,0,Intel Core M 6Y30,0.9,54.81203007518797
Dell,Notebook,15.6,1366x768,6,Intel HD Graphics 620,Windows 10,2.3,459.0,0,1024,0,0,Intel Core i3 7100U,2.4,29.423076923076923
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 400,Linux,2.4,289.0,0,500,0,0,Intel Celeron Dual Core N3060,1.6,18.525641025641026
Dell,Notebook,15.6,1366x768,2,Intel HD Graphics,Windows 10,2.2,379.0,0,500,0,0,Intel Celeron Dual Core N3050,1.6,24.2948717948718
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.6,899.0,0,1024,0,0,Intel Core i7 6700HQ,2.6,57.62820512820513
HP,Notebook,15.6,Full HD 1920x1080,6,AMD Radeon R7 M440,Windows 10,2.04,549.99,0,0,1024,0,AMD A9-Series 9410,2.9,35.25576923076923
Dell,Notebook,15.6,1366x768,8,AMD Radeon R5 M430,Linux,2.3,805.99,0,1024,0,0,Intel Core i7 7500U,2.7,51.66602564102564
HP,Netbook,11.6,1366x768,2,Intel HD Graphics 400,Windows 10,1.17,209.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,18.017241379310345
Asus,Notebook,15.6,1366x768,4,Nvidia GeForce 920M,Windows 10,2.2,720.32,0,500,0,0,Intel Core i7 6500U,2.5,46.17435897435898
Lenovo,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 520,Windows 10,1.8,638.0,128,0,0,0,Intel Core i7 6500U,2.5,45.57142857142857
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16,Intel HD Graphics 520,Windows 10,1.3,1499.0,512,0,0,0,Intel Core i7 6500U,2.5,112.70676691729322
Lenovo,Notebook,14.0,1366x768,2,Intel HD Graphics,Windows 10,1.5,229.0,0,0,0,64,Intel Celeron Dual Core N3050,1.6,16.357142857142858
HP,Notebook,15.6,1366x768,6,AMD Radeon R5 M330,Windows 10,2.19,764.0,0,1024,0,0,Intel Core i7 6500U,2.5,48.97435897435898
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics,Windows 10,2.2,369.0,0,500,0,0,Intel Celeron Dual Core N3050,1.6,23.65384615384616
